##CCP,url_path,sku,position
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-007C-M,999
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-007C-S,1000
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-007C-XL,997
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-007C-XXL,996
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-008A,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-008A,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008A,768
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-008A-L,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-008A-L,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008A-L,765
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-008A-M,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-008A-M,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008A-M,766
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-008A-S,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-008A-S,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008A-S,767
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-008B,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-008B,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008B,764
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008B-L,761
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008B-M,762
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008B-S,763
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-008C,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-008C,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008C,760
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008C-L,757
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008C-M,758
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-008C-S,759
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009A,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009A,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009A,720
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009A-L,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009A-L,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009A-L,717
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009A-M,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009A-M,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009A-M,718
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009A-S,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009A-S,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009A-S,719
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009A-XL,716
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009A-XXL,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009A-XXL,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009A-XXL,715
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009B,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009B,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009B,714
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009B-L,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009B-L,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009B-L,711
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009B-M,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009B-M,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009B-M,712
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009B-S,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009B-S,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009B-S,713
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009B-XL,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009B-XL,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009B-XL,710
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009B-XXL,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009B-XXL,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009B-XXL,709
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009C,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009C,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009C,708
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009C-L,705
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009C-M,706
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009C-S,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009C-S,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009C-S,707
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009C-XL,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009C-XL,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009C-XL,704
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-009C-XXL,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-009C-XXL,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-009C-XXL,703
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-010A,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-010A,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010A,466
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010A-L,463
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010A-M,464
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010A-S,465
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-010B,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-010B,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010B,462
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010B-L,459
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010B-M,460
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010B-S,461
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-010C,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-010C,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010C,458
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010C-L,455
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010C-M,456
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-010C-S,457
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-011A,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-011A,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011A,418
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011A-L,415
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011A-M,416
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011A-S,417
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011A-XL,414
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011A-XXL,413
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-011B,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-011B,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011B,412
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011B-L,409
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011B-M,410
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011B-S,411
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011B-XL,408
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011B-XXL,407
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-011C,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-011C,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011C,406
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011C-L,403
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011C-M,404
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011C-S,405
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011C-XL,402
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-011C-XXL,401
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-012A,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-012A,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012A,370
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012A-L,367
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012A-M,368
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012A-S,369
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-012B,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-012B,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012B,366
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012B-L,249
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012B-M,250
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012B-S,251
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-012C,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-012C,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012C,365
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012C-L,362
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012C-M,363
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-012C-S,364
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-013A,1
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLPJ-VELV-013A,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013A,325
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013A-L,322
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013A-M,323
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013A-S,324
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013A-XL,321
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013A-XXL,320
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-013B,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-013B,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013B,319
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013B-L,316
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013B-M,317
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013B-S,318
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013B-XL,315
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013B-XXL,314
CCP,pakaian-dan-aksesoris.html,CLPJ-VELV-013C,1
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,CLPJ-VELV-013C,1
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013C,313
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013C-L,310
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013C-M,311
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013C-S,312
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013C-XL,309
CCP,promo-panin/clothing-acc.html,CLPJ-VELV-013C-XXL,308
CCP,article-clothing-accessories.html,CLSS-KDWR-005,0
CCP,promo-pakaian.html,CLSS-KDWR-005,0
CCP,promo-panin/clothing-acc.html,CLSS-KDWR-005,5570
CCP,article-clothing-accessories.html,CLSS-KDWR-006,0
CCP,promo-pakaian.html,CLSS-KDWR-006,0
CCP,promo-panin/clothing-acc.html,CLSS-KDWR-006,5569
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-002A,1
CCP,velvet-junior.html,CLSS-VELV-002A,0
CCP,happyfridaywithvisa.html,CLSS-VELV-002A,567
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-002A,78
CCP,promo-panin/clothing-acc.html,CLSS-VELV-002A,6640
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-002B,1
CCP,velvet-junior.html,CLSS-VELV-002B,0
CCP,happyfridaywithvisa.html,CLSS-VELV-002B,568
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-002B,79
CCP,promo-panin/clothing-acc.html,CLSS-VELV-002B,6639
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-002C,1
CCP,velvet-junior.html,CLSS-VELV-002C,0
CCP,happyfridaywithvisa.html,CLSS-VELV-002C,569
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-002C,80
CCP,promo-panin/clothing-acc.html,CLSS-VELV-002C,6638
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-003A,1
CCP,velvet-junior.html,CLSS-VELV-003A,0
CCP,happyfridaywithvisa.html,CLSS-VELV-003A,570
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-003A,81
CCP,promo-panin/clothing-acc.html,CLSS-VELV-003A,6637
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-003B,1
CCP,velvet-junior.html,CLSS-VELV-003B,0
CCP,happyfridaywithvisa.html,CLSS-VELV-003B,571
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-003B,82
CCP,promo-panin/clothing-acc.html,CLSS-VELV-003B,6636
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-003C,1
CCP,velvet-junior.html,CLSS-VELV-003C,0
CCP,happyfridaywithvisa.html,CLSS-VELV-003C,572
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-003C,83
CCP,promo-panin/clothing-acc.html,CLSS-VELV-003C,6635
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-011A,1
CCP,velvet-junior.html,CLSS-VELV-011A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-011A,295
CCP,promo-panin/clothing-acc.html,CLSS-VELV-011A,6423
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-011B,1
CCP,velvet-junior.html,CLSS-VELV-011B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-011B,296
CCP,promo-panin/clothing-acc.html,CLSS-VELV-011B,6422
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-011C,1
CCP,velvet-junior.html,CLSS-VELV-011C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-011C,297
CCP,promo-panin/clothing-acc.html,CLSS-VELV-011C,6421
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-012A,1
CCP,velvet-junior.html,CLSS-VELV-012A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-012A,298
CCP,promo-panin/clothing-acc.html,CLSS-VELV-012A,6420
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-012B,1
CCP,velvet-junior.html,CLSS-VELV-012B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-012B,299
CCP,promo-panin/clothing-acc.html,CLSS-VELV-012B,6419
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-012C,1
CCP,velvet-junior.html,CLSS-VELV-012C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-012C,300
CCP,promo-panin/clothing-acc.html,CLSS-VELV-012C,6418
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-013A,1
CCP,velvet-junior.html,CLSS-VELV-013A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-013A,301
CCP,promo-panin/clothing-acc.html,CLSS-VELV-013A,6417
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-013B,1
CCP,velvet-junior.html,CLSS-VELV-013B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-013B,302
CCP,promo-panin/clothing-acc.html,CLSS-VELV-013B,6416
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-013C,1
CCP,velvet-junior.html,CLSS-VELV-013C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-013C,303
CCP,promo-panin/clothing-acc.html,CLSS-VELV-013C,6415
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-015A,1
CCP,velvet-junior.html,CLSS-VELV-015A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-015A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-015A,332
CCP,promo-panin/clothing-acc.html,CLSS-VELV-015A,6386
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-015B,1
CCP,velvet-junior.html,CLSS-VELV-015B,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-015B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-015B,333
CCP,promo-panin/clothing-acc.html,CLSS-VELV-015B,6385
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-015C,1
CCP,velvet-junior.html,CLSS-VELV-015C,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-015C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-015C,334
CCP,promo-panin/clothing-acc.html,CLSS-VELV-015C,6384
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-016A,1
CCP,velvet-junior.html,CLSS-VELV-016A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-016A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-016A,335
CCP,promo-panin/clothing-acc.html,CLSS-VELV-016A,6383
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-016B,1
CCP,velvet-junior.html,CLSS-VELV-016B,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-016B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-016B,336
CCP,promo-panin/clothing-acc.html,CLSS-VELV-016B,6382
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-016C,1
CCP,velvet-junior.html,CLSS-VELV-016C,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-016C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-016C,337
CCP,promo-panin/clothing-acc.html,CLSS-VELV-016C,6381
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-022A,1
CCP,velvet-junior.html,CLSS-VELV-022A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-022A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-022A,532
CCP,promo-panin/clothing-acc.html,CLSS-VELV-022A,6186
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-022B,1
CCP,velvet-junior.html,CLSS-VELV-022B,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-022B,0
CCP,promo-velvet.html,CLSS-VELV-022B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-022B,533
CCP,promo-panin/clothing-acc.html,CLSS-VELV-022B,6185
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-022C,1
CCP,velvet-junior.html,CLSS-VELV-022C,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-022C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-022C,534
CCP,promo-panin/clothing-acc.html,CLSS-VELV-022C,6184
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-023A,1
CCP,velvet-junior.html,CLSS-VELV-023A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-023A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-023A,535
CCP,promo-panin/clothing-acc.html,CLSS-VELV-023A,6183
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-023B,1
CCP,velvet-junior.html,CLSS-VELV-023B,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-023B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-023B,536
CCP,promo-panin/clothing-acc.html,CLSS-VELV-023B,6182
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-023C,1
CCP,velvet-junior.html,CLSS-VELV-023C,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-023C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-023C,537
CCP,promo-panin/clothing-acc.html,CLSS-VELV-023C,6181
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-031A,99999
CCP,velvet-junior.html,CLSS-VELV-031A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-031A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-031A,633
CCP,promo-panin/clothing-acc.html,CLSS-VELV-031A,6085
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-031B,99999
CCP,velvet-junior.html,CLSS-VELV-031B,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-031B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-031B,634
CCP,promo-panin/clothing-acc.html,CLSS-VELV-031B,6084
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-031C,99999
CCP,velvet-junior.html,CLSS-VELV-031C,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-031C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-031C,635
CCP,promo-panin/clothing-acc.html,CLSS-VELV-031C,6083
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-032A,99999
CCP,velvet-junior.html,CLSS-VELV-032A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-032A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-032A,636
CCP,promo-panin/clothing-acc.html,CLSS-VELV-032A,6082
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-032B,99999
CCP,velvet-junior.html,CLSS-VELV-032B,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-032B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-032B,637
CCP,promo-panin/clothing-acc.html,CLSS-VELV-032B,6081
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-032C,99999
CCP,velvet-junior.html,CLSS-VELV-032C,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-032C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-032C,638
CCP,promo-panin/clothing-acc.html,CLSS-VELV-032C,6080
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-033A,99999
CCP,velvet-junior.html,CLSS-VELV-033A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-033A,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-033A,639
CCP,promo-panin/clothing-acc.html,CLSS-VELV-033A,6079
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-033B,99999
CCP,velvet-junior.html,CLSS-VELV-033B,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-033B,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-033B,640
CCP,promo-panin/clothing-acc.html,CLSS-VELV-033B,6078
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,CLSS-VELV-033C,99999
CCP,velvet-junior.html,CLSS-VELV-033C,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-033C,0
CCP,promo-bni-15/clothing-acc.html,CLSS-VELV-033C,641
CCP,promo-panin/clothing-acc.html,CLSS-VELV-033C,6077
CCP,pakaian-dan-aksesoris.html,CLSS-VELV-034A,99999
CCP,velvet-junior.html,CLSS-VELV-034A,0
CCP,bilna-1st-birthday.html,CLSS-VELV-034A,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A,0
CCP,promo-velvet.html,CLSS-VELV-034A,11
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A,5425
CCP,velvet-junior.html,CLSS-VELV-034A-L-Biru,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-L-Biru,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-L-Biru,5418
CCP,velvet-junior.html,CLSS-VELV-034A-L-Hijau,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-L-Hijau,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-L-Hijau,5416
CCP,velvet-junior.html,CLSS-VELV-034A-L-Kuning,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-L-Kuning,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-L-Kuning,5417
CCP,velvet-junior.html,CLSS-VELV-034A-M-Biru,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-M-Biru,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-M-Biru,5421
CCP,velvet-junior.html,CLSS-VELV-034A-M-Hijau,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-M-Hijau,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-M-Hijau,5419
CCP,velvet-junior.html,CLSS-VELV-034A-M-Kuning,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-M-Kuning,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-M-Kuning,5420
CCP,velvet-junior.html,CLSS-VELV-034A-S-Biru,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-S-Biru,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-S-Biru,5424
CCP,velvet-junior.html,CLSS-VELV-034A-S-Hijau,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-S-Hijau,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-S-Hijau,5422
CCP,velvet-junior.html,CLSS-VELV-034A-S-Kuning,0
CCP,bilna-1st-birthday/clothing-acc.html,CLSS-VELV-034A-S-Kuning,0
CCP,promo-panin/clothing-acc.html,CLSS-VELV-034A-S-Kuning,5423
CCP,pakaian-dan-aksesoris.html,CLSS-VELV-035A,1
